ID_GDO_Well_Name	TOP_MD_hloubka_m	BASE_MD_hloubka_m	Horizon_index	Horizon_nazev	Autor_interpretace	GIS_X	GIS_Y
692583	7	11	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-702474	-962854
696993	0	2.5	QS	Q_Svahoviny	Jan Bohadlo	-700127.5	-964806.5
696993	2.5	3.4	QF-sp	Q_Fluvial_Sterkopisky	Jan Bohadlo	-700127.5	-964806.5
696993	3.4	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700127.5	-964806.5
696994	0	4.2	QS	Q_Svahoviny	Jan Bohadlo	-700104	-964818
696994	4.2	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700104	-964818
696995	0	4.2	QS	Q_Svahoviny	Jan Bohadlo	-700098.5	-964801
696995	4.2	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700098.5	-964801
696996	0	3.4	QS	Q_Svahoviny	Jan Bohadlo	-700114	-964838
696996	3.4	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700114	-964838
696997	0	2.75	QS	Q_Svahoviny	Jan Bohadlo	-700113	-964795
696997	2.75	3.6	QF-sp	Q_Fluvial_Sterkopisky	Jan Bohadlo	-700113	-964795
696997	3.6	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700113	-964795
696998	0	3.7	QS	Q_Svahoviny	Jan Bohadlo	-700113	-964814.5
696998	3.7	6	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700113	-964814.5
696999	0	2.6	QS	Q_Svahoviny	Jan Bohadlo	-700127.5	-964827
696999	2.6	3.2	QF-sp	Q_Fluvial_Sterkopisky	Jan Bohadlo	-700127.5	-964827
696999	3.2	5	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700127.5	-964827
697000	0	3	QS	Q_Svahoviny	Jan Bohadlo	-700130.5	-964842
697000	3	3.5	QF-sp	Q_Fluvial_Sterkopisky	Jan Bohadlo	-700130.5	-964842
697000	3.5	5	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-700130.5	-964842
709091	0	0.5	QS	Q_Svahoviny	Jan Bohadlo	-699095.65	-962433.11
709091	0.5	3	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699095.65	-962433.11
709091	3	14.1	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-699095.65	-962433.11
709091	14.1	16	TNw-uj	T_Nadwenglowy_Uhel_Jil	Jan Bohadlo	-699095.65	-962433.11
709091	16	20	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-699095.65	-962433.11
709092	0	1	QS	Q_Svahoviny	Jan Bohadlo	-699208.12	-962573.47
709092	1	5.5	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699208.12	-962573.47
709092	5.5	10.1	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-699208.12	-962573.47
709092	10.1	15.1	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699208.12	-962573.47
709092	15.1	17	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-699208.12	-962573.47
709092	17	20	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699208.12	-962573.47
709093	0	6.5	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699060.76	-962637.54
709093	6.5	10.2	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-699060.76	-962637.54
709093	10.2	13.1	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699060.76	-962637.54
709093	13.1	14	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-699060.76	-962637.54
709093	14	20	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-699060.76	-962637.54
709094	0	3.5	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698971.94	-962544.03
709094	3.5	11	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698971.94	-962544.03
709094	11	13.8	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698971.94	-962544.03
709094	13.8	20	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698971.94	-962544.03
709095	0	1.9	QS	Q_Svahoviny	Jan Bohadlo	-698778.32	-962537.57
709095	1.9	2.1	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698778.32	-962537.57
709095	2.1	8.6	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698778.32	-962537.57
709095	8.6	9.1	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698778.32	-962537.57
709095	9.1	20	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698778.32	-962537.57
725392	0	8.5	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698385.09	-964658.09
725392	8.5	9.7	SxE	SX_Eluvium	Jan Bohadlo	-698385.09	-964658.09
725392	9.7	11	SxGd	SX_Granodiorit	Jan Bohadlo	-698385.09	-964658.09
725393	0	1.1	QS	Q_Svahoviny	Jan Bohadlo	-698591.11	-964877.29
725393	1.1	15.6	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698591.11	-964877.29
725393	15.6	17.5	SxE	SX_Eluvium	Jan Bohadlo	-698591.11	-964877.29
725393	17.5	18	SxGd	SX_Granodiorit	Jan Bohadlo	-698591.11	-964877.29
725394	0	2	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698400.7	-964589.66
725394	2	5.3	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-698400.7	-964589.66
725394	5.3	7.2	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698400.7	-964589.66
725394	7.2	8.1	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698400.7	-964589.66
725394	8.1	8.5	SxE	SX_Eluvium	Jan Bohadlo	-698400.7	-964589.66
725394	8.5	9	SxGd	SX_Granodiorit	Jan Bohadlo	-698400.7	-964589.66
725395	0	1.1	QA	Q_Antropogen	Jan Bohadlo	-698562.6	-964910.5
725395	1.1	5.1	QS	Q_Svahoviny	Jan Bohadlo	-698562.6	-964910.5
725395	5.1	13.5	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698562.6	-964910.5
725395	13.5	15	SxE	SX_Eluvium	Jan Bohadlo	-698562.6	-964910.5
725396	0	0.8	QS	Q_Svahoviny	Jan Bohadlo	-698684.8	-964943.2
725396	0.8	20.6	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698684.8	-964943.2
725396	20.6	21.6	TPw-j	T_Podwenglowy_Jil	Jan Bohadlo	-698684.8	-964943.2
725396	21.6	22	TPw-p	T_Podwenglowy_Pisek	Jan Bohadlo	-698684.8	-964943.2
725396	22	22.5	SxE	SX_Eluvium	Jan Bohadlo	-698684.8	-964943.2
725397	0	15	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698747.3	-964547.4
725397	15	17.3	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-698747.3	-964547.4
725397	17.3	18.1	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698747.3	-964547.4
725397	18.1	19.4	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698747.3	-964547.4
725397	19.4	20.7	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-698747.3	-964547.4
725397	20.7	21.4	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698747.3	-964547.4
725397	21.4	22.3	SxE	SX_Eluvium	Jan Bohadlo	-698747.3	-964547.4
725398	0	4.1	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698637.67	-964462.82
725398	4.1	7	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698637.67	-964462.82
725399	0	0.6	QA	Q_Antropogen	Jan Bohadlo	-698584.58	-964565
725399	0.6	5.7	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698584.58	-964565
725399	5.7	8	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-698584.58	-964565
725400	0	1.1	QA	Q_Antropogen	Jan Bohadlo	-698707.79	-964412.56
725400	1.1	3.5	QS	Q_Svahoviny	Jan Bohadlo	-698707.79	-964412.56
725400	3.5	4.7	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-698707.79	-964412.56
725400	4.7	8	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698707.79	-964412.56
725400	8	9.6	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-698707.79	-964412.56
725400	9.6	19.9	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-698707.79	-964412.56
725400	19.9	20.7	TPw-j	T_Podwenglowy_Jil	Jan Bohadlo	-698707.79	-964412.56
725400	20.7	22.9	SxE	SX_Eluvium	Jan Bohadlo	-698707.79	-964412.56
750375	0	1	QS	Q_Svahoviny	Jan Bohadlo	-698678.34	-960615.6
750375	1	4	QE	Q_Eolicky	Jan Bohadlo	-698678.34	-960615.6
750375	4	4.5	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	4.5	5	TNw-sp	T_Nadwenglowy_Sterkopisek	Jan Bohadlo	-698678.34	-960615.6
750375	5	6	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	6	8	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	8	13.6	TNw-sp	T_Nadwenglowy_Sterkopisek	Jan Bohadlo	-698678.34	-960615.6
750375	13.6	14.2	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-698678.34	-960615.6
750375	14.2	16.55	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	16.55	19.15	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	19.15	21.3	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	21.3	22.7	TNw-sj	T_Nadwenglowy_Zajil_Sterk	Jan Bohadlo	-698678.34	-960615.6
750375	22.7	25	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	25	26.2	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-698678.34	-960615.6
750375	26.2	27.15	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	27.15	28.7	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	28.7	29.7	TNw-sp	T_Nadwenglowy_Sterkopisek	Jan Bohadlo	-698678.34	-960615.6
750375	29.7	36.1	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	36.1	37.15	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	37.15	37.8	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	37.8	38.8	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	38.8	39.7	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	39.7	42.45	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	42.45	44.85	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	44.85	46	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	46	49.95	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	49.95	53.15	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	53.15	53.8	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	53.8	54.9	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-698678.34	-960615.6
750375	54.9	56.5	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-698678.34	-960615.6
750375	56.5	62.35	TNw-sp	T_Nadwenglowy_Sterkopisek	Jan Bohadlo	-698678.34	-960615.6
750375	62.35	70.55	TCb2-uj	T_Sloj_2_Uhel_Jil	Jan Bohadlo	-698678.34	-960615.6
750376	0	3	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	3	3.8	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697638.31	-961466.84
750376	3.8	15	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	15	15.65	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	15.65	16.2	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	16.2	18.65	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	18.65	20.7	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	20.7	21.35	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	21.35	21.85	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	21.85	26.6	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697638.31	-961466.84
750376	26.6	27.7	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	27.7	28.4	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697638.31	-961466.84
750376	28.4	30.6	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	30.6	31.2	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	31.2	31.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	31.5	31.9	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	31.9	32	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	32	34.7	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	34.7	39	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	39	43	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	43	44	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697638.31	-961466.84
750376	44	45	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	45	45.2	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	45.2	47.3	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	47.3	47.54	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	47.54	49.65	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	49.65	51.2	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	51.2	51.9	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	51.9	52	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	52	53	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	53	53.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	53.1	55	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	55	56.85	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	56.85	57.9	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	57.9	64.7	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	64.7	65.4	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	65.4	66	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	66	67	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	67	67.6	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	67.6	68.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	68.5	68.65	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	68.65	69.8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	69.8	71.8	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	71.8	72	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697638.31	-961466.84
750376	72	73.5	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	73.5	75.66	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	75.66	76.5	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	76.5	77.8	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	77.8	79.15	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	79.15	81.15	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697638.31	-961466.84
750376	81.15	81.6	TCb2-uj	T_Sloj_2_Uhel_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	81.6	83	TCb2-j	T_Sloj_2_Jil	Jan Bohadlo	-697638.31	-961466.84
750376	83	85	TCb2-uj	T_Sloj_2_Uhel_Jil	Jan Bohadlo	-697638.31	-961466.84
750378	0	4	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	4	9.5	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	9.5	10.3	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	10.3	28	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	28	30	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	30	31	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	31	31.4	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	31.4	32	QT	Q_Till_Nerozliseny	Jan Bohadlo	-697990.3	-961350.97
750378	32	33	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	33	36	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	36	36.24	QT	Q_Till_Nerozliseny	Jan Bohadlo	-697990.3	-961350.97
750378	36.24	38	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	38	39.8	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	39.8	40.9	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	40.9	42	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	42	45.9	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	45.9	46.7	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	46.7	49.9	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	49.9	50.8	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	50.8	52	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	52	55.55	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	55.55	56	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	56	56.15	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697990.3	-961350.97
750378	56.15	56.7	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	56.7	60.1	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	60.1	61	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	61	61.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697990.3	-961350.97
750378	61.1	62.6	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	62.6	64.65	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	64.65	65.95	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	65.95	68.5	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	68.5	70.55	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	70.55	72	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	72	73.7	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	73.7	77	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	77	77.5	TNw-uj	T_Nadwenglowy_Uhel_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	77.5	77.8	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	77.8	79	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	79	79.55	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697990.3	-961350.97
750378	79.55	85.95	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	85.95	86.7	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	86.7	88	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	88	88.6	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697990.3	-961350.97
750378	88.6	92	TNw-j	T_Nadwenglowy_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	92	93.1	TNw-s	T_Nadwenglowy_Sterk	Jan Bohadlo	-697990.3	-961350.97
750378	93.1	94.85	TNw-p	T_Nadwenglowy_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	94.85	98.2	TCb2-uj	T_Sloj_2_Uhel_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	98.2	98.75	TCb2-p	T_Sloj_2_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	98.75	99.8	TCb2-uj	T_Sloj_2_Uhel_Jil	Jan Bohadlo	-697990.3	-961350.97
750378	99.8	100	TCb2-p	T_Sloj_2_Pisek	Jan Bohadlo	-697990.3	-961350.97
750378	100	100.8	TCb2-u	T_Sloj_2_Uhli	Jan Bohadlo	-697990.3	-961350.97
69254	0	0.3	QS	Q_Svahoviny	Jan Bohadlo	-696116.8	-966049
69254	0.3	18	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696116.8	-966049
69254	18	31	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696116.8	-966049
69254	31	34.5	SxGr	SX_Granit	Jan Bohadlo	-696116.8	-966049
69255	0	1.8	QS	Q_Svahoviny	Jan Bohadlo	-696275.5	-965974.9
69255	1.8	3.1	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-696275.5	-965974.9
69255	3.1	10.3	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696275.5	-965974.9
69255	10.3	15.6	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696275.5	-965974.9
69255	15.6	17.2	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696275.5	-965974.9
69255	17.2	28	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696275.5	-965974.9
69255	28	30	SxGr	SX_Granit	Jan Bohadlo	-696275.5	-965974.9
69256	0	3	QS	Q_Svahoviny	Jan Bohadlo	-695567.5	-965755.3
69256	3	5.2	TPw-j	T_Podwenglowy_Jil	Jan Bohadlo	-695567.5	-965755.3
69256	5.2	15	SxE	SX_Eluvium	Jan Bohadlo	-695567.5	-965755.3
69257	0	2	QS	Q_Svahoviny	Jan Bohadlo	-696853.9	-965320.2
69257	2	6.3	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696853.9	-965320.2
69257	6.3	41.2	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696853.9	-965320.2
69257	41.2	43	SxGr	SX_Granit	Jan Bohadlo	-696853.9	-965320.2
69259	0	2.1	QS	Q_Svahoviny	Jan Bohadlo	-696950.2	-965138
69259	2.1	12.7	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696950.2	-965138
69259	12.7	13.2	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696950.2	-965138
69259	13.2	16.5	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696950.2	-965138
69259	16.5	17	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696950.2	-965138
69259	17	22	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696950.2	-965138
69259	22	22.6	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696950.2	-965138
69259	22.6	23.6	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696950.2	-965138
69259	23.6	28	TPw-j	T_Podwenglowy_Jil	Jan Bohadlo	-696950.2	-965138
69260	0	2.3	QS	Q_Svahoviny	Jan Bohadlo	-696923.4	-965022
69260	2.3	41	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696923.4	-965022
69260	41	48	TPw-p	T_Podwenglowy_Pisek	Jan Bohadlo	-696923.4	-965022
69261	0	1	QS	Q_Svahoviny	Jan Bohadlo	-696781	-965546.6
69261	1	9	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696781	-965546.6
69261	9	11.2	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696781	-965546.6
69261	11.2	20.2	QGF-sp	Q_Glacifluvial_Sterkopisek	Jan Bohadlo	-696781	-965546.6
69261	20.2	23	SxGr	SX_Granit	Jan Bohadlo	-696781	-965546.6
69296	0	8	QF-s	Q_Fluvial_Sterk	Jan Bohadlo	-696137.89	-967145.41
69296	8	8.5	QF-j	Q_Fluvial_Jily	Jan Bohadlo	-696137.89	-967145.41
69296	8.5	9	QF-p	Q_Fluvial_Pisky	Jan Bohadlo	-696137.89	-967145.41
69296	9	10.8	TPw-uj	T_Podwenglowy_Uhel_Jil	Jan Bohadlo	-696137.89	-967145.41
69298	0	3	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696847.49	-964866.48
69298	3	15	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696847.49	-964866.48
69298	15	15.5	QGF-j	Q_Glacifluvial_Jil	Jan Bohadlo	-696847.49	-964866.48
69298	15.5	16	QGF-p	Q_Glacifluvial_Pisek	Jan Bohadlo	-696847.49	-964866.48
69298	16	17	QGF-s	Q_Glacifluvial_Sterk	Jan Bohadlo	-696847.49	-964866.48
