ID_GDO_Well_Name	TOP_MD_hloubka_m	BASE_MD_hloubka_m	Horizon_index	Horizon_nazev	Autor_interpretace	GIS_X	GIS_Y
F_69379	12	30.5	Q	Q	Jan Bohadlo	-697555.3	-962209.9
F_69379	30.5	36.9	Sx	Sx	Jan Bohadlo	-697555.3	-962209.9
F_69379	36.9	38.7	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697555.3	-962209.9
F_69379	38.7	39.9	Sx	Sx	Jan Bohadlo	-697555.3	-962209.9
F_69380	0	10.2	Q	Q	Jan Bohadlo	-698345.6	-963011.8
F_69380	10.2	12	Sx	Sx	Jan Bohadlo	-698345.6	-963011.8
F_69380	12	14.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698345.6	-963011.8
F_69380	14.5	14.7	Sx	Sx	Jan Bohadlo	-698345.6	-963011.8
F_69381	0	3.9	Q	Q	Jan Bohadlo	-698388.3	-962907.9
F_69381	3.9	4.8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698388.3	-962907.9
F_69381	4.8	23.2	Q	Q	Jan Bohadlo	-698388.3	-962907.9
F_69381	23.2	51.8	TNw	TNw	Jan Bohadlo	-698388.3	-962907.9
F_69381	51.8	54	TCb2	TCb2	Jan Bohadlo	-698388.3	-962907.9
F_69381	54	58.3	TMw	TMw	Jan Bohadlo	-698388.3	-962907.9
F_69381	58.3	68.3	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698388.3	-962907.9
F_69382	0	3	Q	Q	Jan Bohadlo	-698459.9	-962808.2
F_69382	3	3.9	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698459.9	-962808.2
F_69382	3.9	76.5	Q	Q	Jan Bohadlo	-698459.9	-962808.2
F_69382	76.5	137.3	TMw	TMw	Jan Bohadlo	-698459.9	-962808.2
F_69382	137.3	141.9	TPw	TPw	Jan Bohadlo	-698459.9	-962808.2
F_69382	141.9	144.3	TB	TB	Jan Bohadlo	-698459.9	-962808.2
F_69382	144.3	155	TPw	TPw	Jan Bohadlo	-698459.9	-962808.2
F_69382	155	157.6	TB	TB	Jan Bohadlo	-698459.9	-962808.2
F_69382	157.6	163.5	TPw	TPw	Jan Bohadlo	-698459.9	-962808.2
F_69382	163.5	165.5	TB	TB	Jan Bohadlo	-698459.9	-962808.2
F_69383	0	3.1	Q	Q	Jan Bohadlo	-699732.4	-963492.9
F_69383	3.1	5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699732.4	-963492.9
F_69383	5	6.85	Q	Q	Jan Bohadlo	-699732.4	-963492.9
F_69383	6.85	51.6	TMw	TMw	Jan Bohadlo	-699732.4	-963492.9
F_69383	51.6	75.9	TCb1	TCb1	Jan Bohadlo	-699732.4	-963492.9
F_69383	75.9	76.4	K	K	Jan Bohadlo	-699732.4	-963492.9
F_69383	76.4	87.7	TCb1	TCb1	Jan Bohadlo	-699732.4	-963492.9
F_69383	87.7	91.6	TPw	TPw	Jan Bohadlo	-699732.4	-963492.9
F_69383	91.6	99	Sx	Sx	Jan Bohadlo	-699732.4	-963492.9
F_69383	99	107.6	TPw	TPw	Jan Bohadlo	-699732.4	-963492.9
F_69383	107.6	118.8	Sx	Sx	Jan Bohadlo	-699732.4	-963492.9
F_69384	0	16.9	Q	Q	Jan Bohadlo	-699790.6	-963263
F_69384	16.9	32.2	TMw	TMw	Jan Bohadlo	-699790.6	-963263
F_69384	32.2	34	TB	TB	Jan Bohadlo	-699790.6	-963263
F_69384	34	41.9	TMw	TMw	Jan Bohadlo	-699790.6	-963263
F_69384	41.9	71.3	TCb1	TCb1	Jan Bohadlo	-699790.6	-963263
F_69384	71.3	84.2	TPw	TPw	Jan Bohadlo	-699790.6	-963263
F_69384	84.2	101.35	Sx	Sx	Jan Bohadlo	-699790.6	-963263
F_69385	0	2.5	Q	Q	Jan Bohadlo	-700396.6	-963380.3
F_69385	2.5	35.6	TMw	TMw	Jan Bohadlo	-700396.6	-963380.3
F_69385	35.6	41.5	TCb1	TCb1	Jan Bohadlo	-700396.6	-963380.3
F_69385	41.5	99.4	TPw	TPw	Jan Bohadlo	-700396.6	-963380.3
F_69385	99.4	102.4	Sx	Sx	Jan Bohadlo	-700396.6	-963380.3
F_69386	0	3.6	Q	Q	Jan Bohadlo	-699177.9	-963101.6
F_69386	3.6	46.1	TNw	TNw	Jan Bohadlo	-699177.9	-963101.6
F_69386	46.1	163.3	TMw	TMw	Jan Bohadlo	-699177.9	-963101.6
F_69386	163.3	178.4	TCb1	TCb1	Jan Bohadlo	-699177.9	-963101.6
F_69386	178.4	192.6	TPw	TPw	Jan Bohadlo	-699177.9	-963101.6
F_69386	192.6	225	Sx	Sx	Jan Bohadlo	-699177.9	-963101.6
F_69387	0	60	Q	Q	Jan Bohadlo	-698151.7	-961848
F_69387	60	87.6	TNw	TNw	Jan Bohadlo	-698151.7	-961848
F_69387	87.6	88.9	TB	TB	Jan Bohadlo	-698151.7	-961848
F_69387	88.9	106	TNw	TNw	Jan Bohadlo	-698151.7	-961848
F_69387	106	116.6	TCb2	TCb2	Jan Bohadlo	-698151.7	-961848
F_69387	116.6	189.6	TMw	TMw	Jan Bohadlo	-698151.7	-961848
F_69387	189.6	211.9	TCb1	TCb1	Jan Bohadlo	-698151.7	-961848
F_69387	211.9	304	TB	TB	Jan Bohadlo	-698151.7	-961848
F_69388	0	4.6	Q	Q	Jan Bohadlo	-701146.4	-961312.8
F_69388	4.6	73	TNw	TNw	Jan Bohadlo	-701146.4	-961312.8
F_69388	73	114.75	TCb2	TCb2	Jan Bohadlo	-701146.4	-961312.8
F_69388	114.75	276.45	TMw	TMw	Jan Bohadlo	-701146.4	-961312.8
F_69388	276.45	305	TCb1	TCb1	Jan Bohadlo	-701146.4	-961312.8
F_69388	305	306	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-701146.4	-961312.8
F_69388	306	309.85	TCb1	TCb1	Jan Bohadlo	-701146.4	-961312.8
F_69388	309.85	314.2	TPw	TPw	Jan Bohadlo	-701146.4	-961312.8
F_69388	314.2	315.2	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-701146.4	-961312.8
F_69388	315.2	316	TPw	TPw	Jan Bohadlo	-701146.4	-961312.8
F_69388	316	316.7	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-701146.4	-961312.8
F_69388	316.7	344.1	TPw	TPw	Jan Bohadlo	-701146.4	-961312.8
F_69388	344.1	358.4	TB	TB	Jan Bohadlo	-701146.4	-961312.8
F_69388	358.4	362.4	TPw	TPw	Jan Bohadlo	-701146.4	-961312.8
F_69388	362.4	366.8	TB	TB	Jan Bohadlo	-701146.4	-961312.8
F_69388	366.8	374	TPw	TPw	Jan Bohadlo	-701146.4	-961312.8
F_69388	374	396.6	Sx	Sx	Jan Bohadlo	-701146.4	-961312.8
F_69390	0	2.8	Q	Q	Jan Bohadlo	-699577.3	-964739.3
F_69390	2.8	17.2	TPw	TPw	Jan Bohadlo	-699577.3	-964739.3
F_69390	17.2	31.9	Sx	Sx	Jan Bohadlo	-699577.3	-964739.3
F_69391	0	2.7	Q	Q	Jan Bohadlo	-698931.1	-965263.3
F_69391	2.7	53	TPw	TPw	Jan Bohadlo	-698931.1	-965263.3
F_69391	53	53.1	TB	TB	Jan Bohadlo	-698931.1	-965263.3
F_69392	0	9	Q	Q	Jan Bohadlo	-698852.2	-965876.9
F_69392	9	15.8	TPw	TPw	Jan Bohadlo	-698852.2	-965876.9
F_69392	15.8	25.2	Sx	Sx	Jan Bohadlo	-698852.2	-965876.9
F_JB_CZ_197	0	4	Q	Q	Jan Bohadlo	-698971.8059	-966503.5749
F_JB_CZ_197	4	8.6	Sx	Sx	Jan Bohadlo	-698971.8059	-966503.5749
F_69393	0	33.1	Q	Q	Jan Bohadlo	-698241.5	-964405.9
F_69393	33.1	35.5	TPw	TPw	Jan Bohadlo	-698241.5	-964405.9
F_69393	35.5	39.7	Sx	Sx	Jan Bohadlo	-698241.5	-964405.9
F_69393	39.7	43.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698241.5	-964405.9
F_69393	43.1	47.8	Sx	Sx	Jan Bohadlo	-698241.5	-964405.9
F_69393	47.8	53	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698241.5	-964405.9
F_69393	53	68.9	Sx	Sx	Jan Bohadlo	-698241.5	-964405.9
F_69394	0	40.3	Q	Q	Jan Bohadlo	-697071.5	-964914.5
F_69394	40.3	62.2	Sx	Sx	Jan Bohadlo	-697071.5	-964914.5
F_JB_CZ_200	0	23.45	Q	Q	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	23.45	84.6	TNw	TNw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	84.6	92.65	TCb2	TCb2	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	92.65	118.3	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	118.3	118.85	K	K	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	118.85	168.3	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	168.3	168.9	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	168.9	181.5	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	181.5	182	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	182	185	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	185	186	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	186	188	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	188	188.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	188.5	216.1	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	216.1	217.1	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	217.1	236.3	TMw	TMw	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_200	236.3	241.9	TCb1	TCb1	Jan Bohadlo	-699623.68	-960244.97
F_JB_CZ_201	0	9.5	Q	Q	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	9.5	69.5	TNw	TNw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	69.5	71.4	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	71.4	75.9	TNw	TNw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	75.9	82.75	TCb2	TCb2	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	82.75	114.05	TMw	TMw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	114.05	114.55	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	114.55	117.95	TMw	TMw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	117.95	118.65	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	118.65	149.23	TMw	TMw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	149.23	150.55	TCb1	TCb1	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	150.55	157	TPw	TPw	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_201	156.65	159.7	Sx	Sx	Jan Bohadlo	-698771.49	-960533.83
F_JB_CZ_202	0	33	Q	Q	Jan Bohadlo	-697954.73	-961407.75
F_JB_CZ_202	33	51	TNw	TNw	Jan Bohadlo	-697954.73	-961407.75
F_JB_CZ_204	0	10	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	10	22	Q	Q	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	22	30	TPw	TPw	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	30	35	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	35	38	TPw	TPw	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	38	43	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	43	45	TPw	TPw	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	45	54	TB	TB	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	54	55	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	55	60	TPw	TPw	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	60	64	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	64	66	TPw	TPw	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	66	70	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	70	80	TB	TB	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_204	80	87	Sx	Sx	Jan Bohadlo	-697302.03	-960656.72
F_JB_CZ_203	0	30	Q	Q	Jan Bohadlo	-697960.07	-961396.13
F_JB_CZ_203	30	102	TNw	TNw	Jan Bohadlo	-697960.07	-961396.13
F_JB_CZ_203	102	155	TCb2	TCb2	Jan Bohadlo	-697960.07	-961396.13
F_JB_CZ_205	0	8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	8	14	Q	Q	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	14	17	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	17	19	Q	Q	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	19	24	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	24	26	TPw	TPw	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	26	28	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	28	30	TPw	TPw	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	30	33	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	33	37	TPw	TPw	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	37	39	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_205	39	45	TPw	TPw	Jan Bohadlo	-697332.66	-960638.27
F_JB_CZ_206	0	3	Q	Q	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_206	3	30	TPw	TPw	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_206	30	35	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_206	35	36	TB	TB	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_206	36	40	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_206	40	45	TB	TB	Jan Bohadlo	-695767.43	-961354.35
F_JB_CZ_207	0	3	Q	Q	Jan Bohadlo	-699901.798	-960971.5
F_JB_CZ_207	3	8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-699901.798	-960971.5
F_JB_CZ_207	8	16	Q	Q	Jan Bohadlo	-699901.798	-960971.5
F_JB_CZ_207	16	43	TNw	TNw	Jan Bohadlo	-699901.798	-960971.5
F_750377	0	12.85	Q	Q	Jan Bohadlo	-696648.9	-961188
F_750377	12.85	41.68	TMw	TMw	Jan Bohadlo	-696648.9	-961188
F_750377	41.68	51.1	TCb1	TCb1	Jan Bohadlo	-696648.9	-961188
F_750377	51.1	60.65	TPw	TPw	Jan Bohadlo	-696648.9	-961188
F_750377	60.65	75.5	TB	TB	Jan Bohadlo	-696648.9	-961188
F_JB_CZ_208	0	16	Q	Q	Jan Bohadlo	-698402.685	-961133.025
F_JB_CZ_208	16	43	TNw	TNw	Jan Bohadlo	-698402.685	-961133.025
F_JB_CZ_209	0	4	Q	Q	Jan Bohadlo	-698957.08	-961032.75
F_JB_CZ_209	4	40	TNw	TNw	Jan Bohadlo	-698957.08	-961032.75
F_JB_CZ_209	40	41	TB	TB	Jan Bohadlo	-698957.08	-961032.75
F_JB_CZ_209	41	65	TNw	TNw	Jan Bohadlo	-698957.08	-961032.75
F_JB_CZ_209	65	72	TCb2	TCb2	Jan Bohadlo	-698957.08	-961032.75
F_JB_CZ_210	0	33.55	Q	Q	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	33.55	34.8	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	34.8	42.4	Q	Q	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	42.4	57	TNw	TNw	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	57	59.4	TCb2	TCb2	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	59.4	63	TMw	TMw	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	63	63.5	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	63.5	69	TMw	TMw	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	69	103.3	TCb1	TCb1	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	103.3	117.73	TPw	TPw	Jan Bohadlo	-697057.51	-961519.7
F_JB_CZ_210	117.73	137.2	Sx	Sx	Jan Bohadlo	-697057.51	-961519.7
F_HP-0/45	0	25	TNg	TNg	Jan Bohadlo	-696417.0475	-958349.0938
F_HP-0/45	25	31.2	TCb3	TCb3	Jan Bohadlo	-696417.0475	-958349.0938
F_HP-0/45	31.2	139	TNd	TNd	Jan Bohadlo	-696417.0475	-958349.0938
F_HP-0/45	139	140	TCb2	TCb2	Jan Bohadlo	-696417.0475	-958349.0938
F_HP-1/52	0	19.5	Q	Q	Jan Bohadlo	-696544.6767	-959070.7429
F_HP-1/52	19.5	88	TNg	TNg	Jan Bohadlo	-696544.6767	-959070.7429
F_HP-1/52	88	91.3	TCb3	TCb3	Jan Bohadlo	-696544.6767	-959070.7429
F_HP-1/52	91.3	202	TNd	TNd	Jan Bohadlo	-696544.6767	-959070.7429
F_HP-1/52	202	205	TCb2	TCb2	Jan Bohadlo	-696544.6767	-959070.7429
F_HP-10w/66	0	6	Q	Q	Jan Bohadlo	-695654.8234	-960702.9835
F_HP-10w/66	6	8	TMw	TMw	Jan Bohadlo	-695654.8234	-960702.9835
F_HP-10w/66	8	15	TCb1	TCb1	Jan Bohadlo	-695654.8234	-960702.9835
F_HP-10w/66	15	35	TPw	TPw	Jan Bohadlo	-695654.8234	-960702.9835
F_HP-10w/66	35	40	TB	TB	Jan Bohadlo	-695654.8234	-960702.9835
F_HP-11/64	0	36	Q	Q	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	36	70	TNw	TNw	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	70	72	TCb2	TCb2	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	72	92	TMw	TMw	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	92	98	TPw	TPw	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	98	100	TB	TB	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	100	102	K	K	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	102	106	TB	TB	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11/64	106	108	Sx	Sx	Jan Bohadlo	-697697.4163	-960181.7237
F_HP-11w/45	0	36	TNg	TNg	Jan Bohadlo	-695287.889	-958445.3016
F_HP-11w/45	36	40	TCb3	TCb3	Jan Bohadlo	-695287.889	-958445.3016
F_HP-11w/45	40	70	TNd	TNd	Jan Bohadlo	-695287.889	-958445.3016
F_HP-11w/49	0	7	Q	Q	Jan Bohadlo	-695290.2007	-958976.357
F_HP-11w/49	7	97.6	TNw	TNw	Jan Bohadlo	-695290.2007	-958976.357
F_HP-11w/49	97.6	103	TCb2	TCb2	Jan Bohadlo	-695290.2007	-958976.357
F_HP-11w/58	0	3	Q	Q	Jan Bohadlo	-695419.4583	-959790.7347
F_HP-11w/58	3	57	TNw	TNw	Jan Bohadlo	-695419.4583	-959790.7347
F_HP-12w/52	0	2	Q	Q	Jan Bohadlo	-695300.9852	-959301.6653
F_HP-12w/52	2	55	TNg	TNg	Jan Bohadlo	-695300.9852	-959301.6653
F_HP-12w/52	55	57	TCb3	TCb3	Jan Bohadlo	-695300.9852	-959301.6653
F_HP-12w/52	57	87.5	TNd	TNd	Jan Bohadlo	-695300.9852	-959301.6653
F_HP-12w/52	87.5	88	TCb2	TCb2	Jan Bohadlo	-695300.9852	-959301.6653
F_HP-12w/52bis	0	2	Q	Q	Jan Bohadlo	-695227.0413	-959366.2404
F_HP-12w/52bis	2	73.9	TNw	TNw	Jan Bohadlo	-695227.0413	-959366.2404
F_HP-12w/52bis	73.9	83	TCb2	TCb2	Jan Bohadlo	-695227.0413	-959366.2404
F_HP-13w/45	0	4	Q	Q	Jan Bohadlo	-695060.7628	-958498.1616
F_HP-13w/45	4	58	TNg	TNg	Jan Bohadlo	-695060.7628	-958498.1616
F_HP-13w/45	58	60	TCb3	TCb3	Jan Bohadlo	-695060.7628	-958498.1616
F_HP-13w/45	60	88	TNd	TNd	Jan Bohadlo	-695060.7628	-958498.1616
F_HP-13w/45	88	91	TCb2	TCb2	Jan Bohadlo	-695060.7628	-958498.1616
F_HP-13w/47	0	1.2	Q	Q	Jan Bohadlo	-695258.6397	-958684.555
F_HP-13w/47	1.2	61	TNg	TNg	Jan Bohadlo	-695258.6397	-958684.555
F_HP-13w/47	61	62.5	TCb3	TCb3	Jan Bohadlo	-695258.6397	-958684.555
F_HP-13w/47	62.5	86	TNd	TNd	Jan Bohadlo	-695258.6397	-958684.555
F_HP-13w/49/1	0	2	Q	Q	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/1	2	43.2	TNg	TNg	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/1	43.2	50	TCb3	TCb3	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/1	50	71.6	TNd	TNd	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/1	71.6	78	TCb2	TCb2	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/1	78	126	TMw	TMw	Jan Bohadlo	-695070.1175	-958930.7439
F_HP-13w/49/2	0	2	Q	Q	Jan Bohadlo	-695072.3323	-958932.761
F_HP-13w/49/2	2	42	TNg	TNg	Jan Bohadlo	-695072.3323	-958932.761
F_HP-13w/51	0	4	Q	Q	Jan Bohadlo	-695160.8625	-959168.2214
F_HP-13w/51	4	36	TNg	TNg	Jan Bohadlo	-695160.8625	-959168.2214
F_HP-13w/51	36	38	TCb3	TCb3	Jan Bohadlo	-695160.8625	-959168.2214
F_HP-13w/51	38	74.8	TNd	TNd	Jan Bohadlo	-695160.8625	-959168.2214
F_HP-13w/51	74.8	76.5	TCb2	TCb2	Jan Bohadlo	-695160.8625	-959168.2214
F_HP-13w/55	0	6	Q	Q	Jan Bohadlo	-695321.4902	-959535.5702
F_HP-13w/55	6	78.5	TNw	TNw	Jan Bohadlo	-695321.4902	-959535.5702
F_HP-13w/55	78.5	83	TCb2	TCb2	Jan Bohadlo	-695321.4902	-959535.5702
F_HP-13w/61	0	2.8	Q	Q	Jan Bohadlo	-695397.4064	-960109.8644
F_HP-13w/61	2.8	35.5	TNw	TNw	Jan Bohadlo	-695397.4064	-960109.8644
F_HP-13w/61	35.5	41	TCb2	TCb2	Jan Bohadlo	-695397.4064	-960109.8644
F_HP-13w/61	41	50	TMw	TMw	Jan Bohadlo	-695397.4064	-960109.8644
F_HP-14/63	0	19.8	Q	Q	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	19.8	62.6	TNw	TNw	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	62.6	64	TCb2	TCb2	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	64	75.6	TMw	TMw	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	75.6	77.2	TCb1	TCb1	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	77.2	79.4	TPw	TPw	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-14/63	79.4	85	TB	TB	Jan Bohadlo	-698014.3206	-960049.9407
F_HP-15/65	0	14	Q	Q	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	14	59	TNw	TNw	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	59	60	TCb2	TCb2	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	60	71	TMw	TMw	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	71	73	TCb1	TCb1	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	73	76	TPw	TPw	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15/65	76	81	TB	TB	Jan Bohadlo	-698100.0651	-960235.8334
F_HP-15w/47	0	2.6	Q	Q	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	2.6	34.4	TNg	TNg	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	34.4	39.9	X	XX_Neinterpretovatelny_interval_vrtu	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	39.9	42.8	TCb3	TCb3	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	42.8	59.6	TNd	TNd	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	59.6	67.8	TCb2	TCb2	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	67.8	87.6	TMw	TMw	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	87.6	95.4	TPw	TPw	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/47	95.4	96	Sx	Sx	Jan Bohadlo	-694936.1104	-958859.2655
F_HP-15w/51	0	2.5	Q	Q	Jan Bohadlo	-694971.2108	-959184.3578
F_HP-15w/51	2.5	25	TNg	TNg	Jan Bohadlo	-694971.2108	-959184.3578
F_HP-15w/51	25	27	TCb3	TCb3	Jan Bohadlo	-694971.2108	-959184.3578
F_HP-15w/51	27	56	TNd	TNd	Jan Bohadlo	-694971.2108	-959184.3578
F_HP-15w/51	56	58	TCb2	TCb2	Jan Bohadlo	-694971.2108	-959184.3578
F_HP-15w/55	0	5	Q	Q	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	5	12	TNd	TNd	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	12	22	TCb2	TCb2	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	22	40	TNd	TNd	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	40	50	TCb1	TCb1	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	50	65.6	TPw	TPw	Jan Bohadlo	-694992.1264	-959560.7001
F_HP-15w/55	65.6	87.5	Sx	Sx	Jan Bohadlo	-694992.1264	-959560.7001
